identifier,Temperature/ K,source_doi,SMILES,reference_doi,Molecular_Weight,InChI,CMC,pCMC,Temp_Celsius
C12E1SO4Na,318.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOS(=O)(=O)[O-].[Na+],,332.438,"InChI=1S/C14H30O5S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-18-13-14-19-20(15,16)17;/h2-14H2,1H3,(H,15,16,17);/q;+1/p-1",0.0052,2.283996656365201,45.0
C12E1SO4Na,323.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOS(=O)(=O)[O-].[Na+],,332.438,"InChI=1S/C14H30O5S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-18-13-14-19-20(15,16)17;/h2-14H2,1H3,(H,15,16,17);/q;+1/p-1",0.0054,2.2676062401770314,50.0
C12E2SO4Na,278.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,376.49100000000004,"InChI=1S/C16H34O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19;/h2-16H2,1H3,(H,17,18,19);/q;+1/p-1",0.0039,2.408935392973501,5.0
C12E2SO4Na,283.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,376.49100000000004,"InChI=1S/C16H34O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19;/h2-16H2,1H3,(H,17,18,19);/q;+1/p-1",0.0035,2.4559319556497243,10.0
C12E2SO4Na,288.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,376.49100000000004,"InChI=1S/C16H34O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19;/h2-16H2,1H3,(H,17,18,19);/q;+1/p-1",0.0032,2.494850021680094,15.0
C12E2SO4Na,293.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,376.49100000000004,"InChI=1S/C16H34O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19;/h2-16H2,1H3,(H,17,18,19);/q;+1/p-1",0.0031,2.5086383061657274,20.0
C12E2SO4Na,298.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,376.49100000000004,"InChI=1S/C16H34O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19;/h2-16H2,1H3,(H,17,18,19);/q;+1/p-1",0.0028,2.5528419686577806,25.0
C12E2SO4Na,303.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,376.49100000000004,"InChI=1S/C16H34O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19;/h2-16H2,1H3,(H,17,18,19);/q;+1/p-1",0.0029,2.537602002101044,30.0
C12E2SO4Na,308.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,376.49100000000004,"InChI=1S/C16H34O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19;/h2-16H2,1H3,(H,17,18,19);/q;+1/p-1",0.0029,2.537602002101044,35.0
C12E2SO4Na,313.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,376.49100000000004,"InChI=1S/C16H34O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19;/h2-16H2,1H3,(H,17,18,19);/q;+1/p-1",0.0031,2.5086383061657274,40.0
C12E2SO4Na,318.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,376.49100000000004,"InChI=1S/C16H34O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19;/h2-16H2,1H3,(H,17,18,19);/q;+1/p-1",0.0033,2.4814860601221125,45.0
C12E2SO4Na,323.15,10.1007/BF01550555,CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,376.49100000000004,"InChI=1S/C16H34O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-20-13-14-21-15-16-22-23(17,18)19;/h2-16H2,1H3,(H,17,18,19);/q;+1/p-1",0.0035,2.4559319556497243,50.0
C10E2SO4Na,278.15,10.1007/BF01550555,CCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,348.437,"InChI=1S/C14H30O6S.Na/c1-2-3-4-5-6-7-8-9-10-18-11-12-19-13-14-20-21(15,16)17;/h2-14H2,1H3,(H,15,16,17);/q;+1/p-1",0.0154,1.812479279163537,5.0
C10E2SO4Na,288.15,10.1007/BF01550555,CCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,348.437,"InChI=1S/C14H30O6S.Na/c1-2-3-4-5-6-7-8-9-10-18-11-12-19-13-14-20-21(15,16)17;/h2-14H2,1H3,(H,15,16,17);/q;+1/p-1",0.013300000000000001,1.8761483590329142,15.0
C10E2SO4Na,298.15,10.1007/BF01550555,CCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,348.437,"InChI=1S/C14H30O6S.Na/c1-2-3-4-5-6-7-8-9-10-18-11-12-19-13-14-20-21(15,16)17;/h2-14H2,1H3,(H,15,16,17);/q;+1/p-1",0.012199999999999999,1.9136401693252518,25.0
C10E2SO4Na,308.15,10.1007/BF01550555,CCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,348.437,"InChI=1S/C14H30O6S.Na/c1-2-3-4-5-6-7-8-9-10-18-11-12-19-13-14-20-21(15,16)17;/h2-14H2,1H3,(H,15,16,17);/q;+1/p-1",0.0125,1.9030899869919435,35.0
