identifier,method,AW_ST_CMC,Aminc (Å2),pC20,SMILES,source_doi,reference_doi,Temp_Celsius,InChI,Molecular_Weight,CMC,pCMC,Gamma_max,Area_min,C20
1,conductometry,,,,CCCCCCCCCCCCc1cc[n+](CCC[N+](CC)(CC)CC)cc1.[Br-].[Br-],10.1021/jo0006425,,25,"InChI=1S/C26H50N2.2BrH/c1-5-9-10-11-12-13-14-15-16-17-19-26-20-23-27(24-21-26)22-18-25-28(6-2,7-3)8-4;;/h20-21,23-24H,5-19,22,25H2,1-4H3;2*1H/q+2;;/p-2",550.5080000000003,0.009800000000000001,2.008773924307505,,,
3α,conductometry,,,,CCCCCCCCCCCCc1cc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1.[Br-],10.1021/jo0006425,,25,"InChI=1S/C23H40NO5.BrH/c1-2-3-4-5-6-7-8-9-10-11-12-18-13-15-24(16-14-18)23-22(28)21(27)20(26)19(17-25)29-23;/h13-16,19-23,25-28H,2-12,17H2,1H3;1H/q+1;/p-1/t19-,20-,21+,22-,23-;/m1./s1",490.4790000000001,0.0040999999999999995,2.3872161432802645,,,
3β,conductometry,,,,CCCCCCCCCCCCc1cc[n+](C[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1.[Br-],10.1021/jo0006425,,25,"InChI=1S/C24H42NO5.BrH/c1-2-3-4-5-6-7-8-9-10-11-12-19-13-15-25(16-14-19)17-20-22(27)24(29)23(28)21(18-26)30-20;/h13-16,20-24,26-29H,2-12,17-18H2,1H3;1H/q+1;/p-1/t20-,21-,22+,23-,24-;/m1./s1",504.50600000000014,0.0048,2.318758762624413,,,
4,conductometry,,,,CCCCCCCCCCCCc1cc[n+](C)cc1.[Br-],10.1021/jo0006425,,25,"InChI=1S/C18H32N.BrH/c1-3-4-5-6-7-8-9-10-11-12-13-18-14-16-19(2)17-15-18;/h14-17H,3-13H2,1-2H3;1H/q+1;/p-1",342.36499999999995,0.004200000000000001,2.3767507096020997,,,
5,conductometry,,,,CCCCCCCCCCCC[n+]1ccc(C)cc1.[Br-],10.1021/jo0006425,,25,"InChI=1S/C18H32N.BrH/c1-3-4-5-6-7-8-9-10-11-12-15-19-16-13-18(2)14-17-19;/h13-14,16-17H,3-12,15H2,1-2H3;1H/q+1;/p-1",342.3649999999999,0.0091,2.0409586076789066,,,
6,conductometry,,,,CCCCCCCCCCCC[n+]1ccc(C)c2ccccc21.[Br-],10.1021/jo0006425,,25,"InChI=1S/C22H34N.BrH/c1-3-4-5-6-7-8-9-10-11-14-18-23-19-17-20(2)21-15-12-13-16-22(21)23;/h12-13,15-17,19H,3-11,14,18H2,1-2H3;1H/q+1;/p-1",392.42499999999995,0.004900000000000001,2.309803919971486,,,
7,conductometry,,,,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],10.1021/jo0006425,,25,"InChI=1S/C21H38N.BrH/c1-4-5-6-7-8-9-10-11-12-16-19-22(2,3)20-21-17-14-13-15-18-21;/h13-15,17-18H,4-12,16,19-20H2,1-3H3;1H/q+1;/p-1",384.4459999999999,0.0053,2.275724130399211,,,
