identifier,Temp_Celsius,source_doi,reference_doi,SMILES,method,CMC,pCMC,Molecular_Weight,InChI
[C10-4-C10im]Br2,15,10.1016/j.jcis.2008.06.048,,CCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.00505,2.2967086218813386,632.6140000000004,"InChI=1S/C30H56N4.2BrH/c1-3-5-7-9-11-13-15-17-21-31-25-27-33(29-31)23-19-20-24-34-28-26-32(30-34)22-18-16-14-12-10-8-6-4-2;;/h25-30H,3-24H2,1-2H3;2*1H/q+2;;/p-2"
[C10-4-C10im]Br2,20,10.1016/j.jcis.2008.06.048,,CCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.005059999999999999,2.2958494831602008,632.6140000000004,"InChI=1S/C30H56N4.2BrH/c1-3-5-7-9-11-13-15-17-21-31-25-27-33(29-31)23-19-20-24-34-28-26-32(30-34)22-18-16-14-12-10-8-6-4-2;;/h25-30H,3-24H2,1-2H3;2*1H/q+2;;/p-2"
[C10-4-C10im]Br2,25,10.1016/j.jcis.2008.06.048,,CCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.00507,2.294992040666664,632.6140000000004,"InChI=1S/C30H56N4.2BrH/c1-3-5-7-9-11-13-15-17-21-31-25-27-33(29-31)23-19-20-24-34-28-26-32(30-34)22-18-16-14-12-10-8-6-4-2;;/h25-30H,3-24H2,1-2H3;2*1H/q+2;;/p-2"
[C10-4-C10im]Br2,30,10.1016/j.jcis.2008.06.048,,CCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.00515,2.288192770958809,632.6140000000004,"InChI=1S/C30H56N4.2BrH/c1-3-5-7-9-11-13-15-17-21-31-25-27-33(29-31)23-19-20-24-34-28-26-32(30-34)22-18-16-14-12-10-8-6-4-2;;/h25-30H,3-24H2,1-2H3;2*1H/q+2;;/p-2"
[C10-4-C10im]Br2,35,10.1016/j.jcis.2008.06.048,,CCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.00525,2.279840696594043,632.6140000000004,"InChI=1S/C30H56N4.2BrH/c1-3-5-7-9-11-13-15-17-21-31-25-27-33(29-31)23-19-20-24-34-28-26-32(30-34)22-18-16-14-12-10-8-6-4-2;;/h25-30H,3-24H2,1-2H3;2*1H/q+2;;/p-2"
[C12-4-C12im]Br2,15,10.1016/j.jcis.2008.06.048,,CCCCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.00068,3.167491087293764,688.7220000000005,"InChI=1S/C34H64N4.2BrH/c1-3-5-7-9-11-13-15-17-19-21-25-35-29-31-37(33-35)27-23-24-28-38-32-30-36(34-38)26-22-20-18-16-14-12-10-8-6-4-2;;/h29-34H,3-28H2,1-2H3;2*1H/q+2;;/p-2"
[C12-4-C12im]Br2,20,10.1016/j.jcis.2008.06.048,,CCCCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.0007099999999999999,3.148741651280925,688.7220000000005,"InChI=1S/C34H64N4.2BrH/c1-3-5-7-9-11-13-15-17-19-21-25-35-29-31-37(33-35)27-23-24-28-38-32-30-36(34-38)26-22-20-18-16-14-12-10-8-6-4-2;;/h29-34H,3-28H2,1-2H3;2*1H/q+2;;/p-2"
[C12-4-C12im]Br2,25,10.1016/j.jcis.2008.06.048,,CCCCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.00073,3.136677139879544,688.7220000000005,"InChI=1S/C34H64N4.2BrH/c1-3-5-7-9-11-13-15-17-19-21-25-35-29-31-37(33-35)27-23-24-28-38-32-30-36(34-38)26-22-20-18-16-14-12-10-8-6-4-2;;/h29-34H,3-28H2,1-2H3;2*1H/q+2;;/p-2"
[C12-4-C12im]Br2,30,10.1016/j.jcis.2008.06.048,,CCCCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.00076,3.1191864077192086,688.7220000000005,"InChI=1S/C34H64N4.2BrH/c1-3-5-7-9-11-13-15-17-19-21-25-35-29-31-37(33-35)27-23-24-28-38-32-30-36(34-38)26-22-20-18-16-14-12-10-8-6-4-2;;/h29-34H,3-28H2,1-2H3;2*1H/q+2;;/p-2"
[C12-4-C12im]Br2,35,10.1016/j.jcis.2008.06.048,,CCCCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.00079,3.1023729087095586,688.7220000000005,"InChI=1S/C34H64N4.2BrH/c1-3-5-7-9-11-13-15-17-19-21-25-35-29-31-37(33-35)27-23-24-28-38-32-30-36(34-38)26-22-20-18-16-14-12-10-8-6-4-2;;/h29-34H,3-28H2,1-2H3;2*1H/q+2;;/p-2"
[C14-4-C14im]Br2,15,10.1016/j.jcis.2008.06.048,,CCCCCCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.0001,4.0,744.8300000000004,"InChI=1S/C38H72N4.2BrH/c1-3-5-7-9-11-13-15-17-19-21-23-25-29-39-33-35-41(37-39)31-27-28-32-42-36-34-40(38-42)30-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h33-38H,3-32H2,1-2H3;2*1H/q+2;;/p-2"
[C14-4-C14im]Br2,20,10.1016/j.jcis.2008.06.048,,CCCCCCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.00011,3.958607314841775,744.8300000000004,"InChI=1S/C38H72N4.2BrH/c1-3-5-7-9-11-13-15-17-19-21-23-25-29-39-33-35-41(37-39)31-27-28-32-42-36-34-40(38-42)30-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h33-38H,3-32H2,1-2H3;2*1H/q+2;;/p-2"
[C14-4-C14im]Br2,25,10.1016/j.jcis.2008.06.048,,CCCCCCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.00011999999999999999,3.9208187539523753,744.8300000000004,"InChI=1S/C38H72N4.2BrH/c1-3-5-7-9-11-13-15-17-19-21-23-25-29-39-33-35-41(37-39)31-27-28-32-42-36-34-40(38-42)30-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h33-38H,3-32H2,1-2H3;2*1H/q+2;;/p-2"
[C14-4-C14im]Br2,30,10.1016/j.jcis.2008.06.048,,CCCCCCCCCCCCCC[n+]1ccn(CCCCn2cc[n+](CCCCCCCCCCCCCC)c2)c1.[Br-].[Br-],conductometry,0.00013000000000000002,3.886056647693163,744.8300000000004,"InChI=1S/C38H72N4.2BrH/c1-3-5-7-9-11-13-15-17-19-21-23-25-29-39-33-35-41(37-39)31-27-28-32-42-36-34-40(38-42)30-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h33-38H,3-32H2,1-2H3;2*1H/q+2;;/p-2"
