CMC,AW_ST_CMC,C20 (M),Temp_Celsius,SMILES,source_doi,reference_doi,Molecular_Weight,InChI,pCMC
0.00114,39.1,0.000475,50,CCCCCCCCCCCC[N+]1(CC#CC[N+]2(CCCCCCCCCCCC)CCCCC2)CCCCC1.[Br-].[Br-],10.1021/la9910576,,718.8320000000004,"InChI=1S/C38H74N2.2BrH/c1-3-5-7-9-11-13-15-17-19-23-31-39(33-25-21-26-34-39)37-29-30-38-40(35-27-22-28-36-40)32-24-20-18-16-14-12-10-8-6-4-2;;/h3-28,31-38H2,1-2H3;2*1H/q+2;;/p-2",2.9430951486635273
0.000207,35.0,5.62e-05,50,CCCCCCCCCCCCCC[N+]1(CC#CC[N+]2(CCCCCCCCCCCCCC)CCCCC2)CCCCC1.[Br-].[Br-],10.1021/la9910576,,774.94,"InChI=1S/C42H82N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-23-27-35-43(37-29-25-30-38-43)41-33-34-42-44(39-31-26-32-40-44)36-28-24-22-20-18-16-14-12-10-8-6-4-2;;/h3-32,35-42H2,1-2H3;2*1H/q+2;;/p-2",3.684029654543082
5.97e-05,37.9,2.46e-05,50,CCCCCCCCCCCCCCCC[N+]1(CC#CC[N+]2(CCCCCCCCCCCCCCCC)CCCCC2)CCCCC1.[Br-].[Br-],10.1021/la9910576,,831.0479999999998,"InChI=1S/C46H90N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-31-39-47(41-33-29-34-42-47)45-37-38-46-48(43-35-30-36-44-48)40-32-28-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h3-36,39-46H2,1-2H3;2*1H/q+2;;/p-2",4.224025668870631
1.66e-05,41.5,8.5e-06,50,CCCCCCCCCCCCCCCCCC[N+]1(CC#CC[N+]2(CCCCCCCCCCCCCCCCCC)CCCCC2)CCCCC1.[Br-].[Br-],10.1021/la9910576,,887.1559999999995,"InChI=1S/C50H98N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-35-43-51(45-37-33-38-46-51)49-41-42-50-52(47-39-34-40-48-52)44-36-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h3-40,43-50H2,1-2H3;2*1H/q+2;;/p-2",4.779891911959945
0.0255,41.8,0.0108,23,CCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCC.[Br-].[Br-],10.1021/la9910576,,526.4860000000002,"InChI=1S/C24H50N2.2BrH/c1-7-9-11-13-15-17-21-25(3,4)23-19-20-24-26(5,6)22-18-16-14-12-10-8-2;;/h7-18,21-24H2,1-6H3;2*1H/q+2;;/p-2",1.5934598195660448
0.00139,41.1,0.000601,23,CCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,582.5940000000004,"InChI=1S/C28H58N2.2BrH/c1-7-9-11-13-15-17-19-21-25-29(3,4)27-23-24-28-30(5,6)26-22-20-18-16-14-12-10-8-2;;/h7-22,25-28H2,1-6H3;2*1H/q+2;;/p-2",2.856985199745905
0.00113,38.7,0.000464,50,CCCCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,638.7020000000005,"InChI=1S/C32H66N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-29-33(3,4)31-27-28-32-34(5,6)30-26-24-22-20-18-16-14-12-10-8-2;;/h7-26,29-32H2,1-6H3;2*1H/q+2;;/p-2",2.9469215565165805
0.00025,38.8,0.000109,50,CCCCCCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,694.8100000000005,"InChI=1S/C36H74N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-27-29-33-37(3,4)35-31-32-36-38(5,6)34-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h7-30,33-36H2,1-6H3;2*1H/q+2;;/p-2",3.6020599913279625
4.78e-05,44.7,3.97e-05,50,CCCCCCCCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,750.9180000000003,"InChI=1S/C40H82N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-33-37-41(3,4)39-35-36-40-42(5,6)38-34-32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h7-34,37-40H2,1-6H3;2*1H/q+2;;/p-2",4.320572103387881
1.71e-05,45.8,1.36e-05,50,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,807.026,"InChI=1S/C44H90N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-41-45(3,4)43-39-40-44-46(5,6)42-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h7-38,41-44H2,1-6H3;2*1H/q+2;;/p-2",4.767003889607846
