identifier,AW_ST_CMC,Temp_Celsius,source_doi,reference_doi,SMILES,CMC,Gamma_max,Area_min,pCMC,Molecular_Weight,InChI
DTABr,38.0,21.85,10.1016/j.colsurfa.2011.01.007,,CCCCCCCCCCCC[N+](C)(C)C.[Br-],0.015,3e-06,0.56,1.8239087409443189,308.34799999999996,"InChI=1S/C15H34N.BrH/c1-5-6-7-8-9-10-11-12-13-14-15-16(2,3)4;/h5-15H2,1-4H3;1H/q+1;/p-1"
dDDABr,26.0,21.85,10.1016/j.colsurfa.2011.01.007,,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-],7.000000000000001e-05,2.8999999999999998e-06,0.57,4.154901959985743,462.6450000000002,"InChI=1S/C26H56N.BrH/c1-5-7-9-11-13-15-17-19-21-23-25-27(3,4)26-24-22-20-18-16-14-12-10-8-6-2;/h5-26H2,1-4H3;1H/q+1;/p-1"
d(DDA)EBr2,31.5,21.85,10.1016/j.colsurfa.2011.01.007,,CCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.00085,2.1000000000000002e-06,0.77,3.070581074285707,614.6800000000005,"InChI=1S/C30H66N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-27-31(3,4)29-30-32(5,6)28-26-24-22-20-18-16-14-12-10-8-2;;/h7-30H2,1-6H3;2*1H/q+2;;/p-2"
d(DDA)PBr2,34.0,21.85,10.1016/j.colsurfa.2011.01.007,,CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.001,2e-06,0.82,3.0,628.7070000000004,"InChI=1S/C31H68N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-28-32(3,4)30-27-31-33(5,6)29-26-24-22-20-18-16-14-12-10-8-2;;/h7-31H2,1-6H3;2*1H/q+2;;/p-2"
d(DDA)BBr,38.0,21.85,10.1016/j.colsurfa.2011.01.007,,CCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.00117,1.8000000000000001e-06,0.94,2.9318141382538383,656.7610000000005,"InChI=1S/C33H72N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-27-31-35(5,6)33-29-28-32-34(3,4)30-26-24-22-20-18-16-14-12-10-8-2;;/h7-33H2,1-6H3;2*1H/q+2;;/p-2"
d(DDA)HBr,40.0,21.85,10.1016/j.colsurfa.2011.01.007,,CCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.00115,1.5e-06,1.1,2.939302159646388,670.7880000000006,"InChI=1S/C34H74N2.2BrH/c1-7-9-11-13-15-17-19-21-23-27-31-35(3,4)33-29-25-26-30-34-36(5,6)32-28-24-22-20-18-16-14-12-10-8-2;;/h7-34H2,1-6H3;2*1H/q+2;;/p-2"
d(DDA)OBr,41.0,21.85,10.1016/j.colsurfa.2011.01.007,,CCCCCCCCCCCC[N+](C)(C)CCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.0008,1.1e-06,1.51,3.0969100130080562,698.8420000000006,"InChI=1S/C36H78N2.2BrH/c1-7-9-11-13-15-17-19-21-25-29-33-37(3,4)35-31-27-23-24-28-32-36-38(5,6)34-30-26-22-20-18-16-14-12-10-8-2;;/h7-36H2,1-6H3;2*1H/q+2;;/p-2"
d(DDA)XBr,39.0,21.85,10.1016/j.colsurfa.2011.01.007,,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.0006,1e-06,1.66,3.2218487496163566,726.8960000000004,"InChI=1S/C38H82N2.2BrH/c1-7-9-11-13-15-17-19-23-27-31-35-39(3,4)37-33-29-25-21-22-26-30-34-38-40(5,6)36-32-28-24-20-18-16-14-12-10-8-2;;/h7-38H2,1-6H3;2*1H/q+2;;/p-2"
d(DDA)DBr,45.0,21.85,10.1016/j.colsurfa.2011.01.007,,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],0.00011999999999999999,1.1e-06,1.51,3.9208187539523753,754.9500000000003,"InChI=1S/C40H86N2.2BrH/c1-7-9-11-13-15-17-21-25-29-33-37-41(3,4)39-35-31-27-23-19-20-24-28-32-36-40-42(5,6)38-34-30-26-22-18-16-14-12-10-8-2;;/h7-40H2,1-6H3;2*1H/q+2;;/p-2"
