identifier,AW_ST_CMC,pC20,Area_min,Temp_Celsius,source_doi,reference_doi,SMILES,CMC,Gamma_max,pCMC,C20,Molecular_Weight,InChI
ADQ-8,32.27,3.8,1.09,25.0,10.1016/j.colsurfa.2018.11.061,,CCCCCCCC(=O)NCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCNC(=O)CCCCCCC.[Cl-].[Cl-],0.000541,1.53e-06,3.2668027348934308,0.00015848931924611142,585.7460000000004,"InChI=1S/C29H60N4O3.2ClH/c1-7-9-11-13-15-19-28(35)30-21-17-23-32(3,4)25-27(34)26-33(5,6)24-18-22-31-29(36)20-16-14-12-10-8-2;;/h27,34H,7-26H2,1-6H3;2*1H"
ADQ-12,34.78,4.75,1.26,25.0,10.1016/j.colsurfa.2018.11.061,,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCNC(=O)CCCCCCCCCCC.[Cl-].[Cl-],0.000148,1.32e-06,3.8297382846050425,1.778279410038923e-05,697.9619999999999,"InChI=1S/C37H76N4O3.2ClH/c1-7-9-11-13-15-17-19-21-23-27-36(43)38-29-25-31-40(3,4)33-35(42)34-41(5,6)32-26-30-39-37(44)28-24-22-20-18-16-14-12-10-8-2;;/h35,42H,7-34H2,1-6H3;2*1H"
ADQ-16,37.47,4.68,1.2,25.0,10.1016/j.colsurfa.2018.11.061,,CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCC.[Cl-].[Cl-],5.62e-05,1.38e-06,4.250263684430939,2.089296130854041e-05,810.1779999999993,"InChI=1S/C45H92N4O3.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-35-44(51)46-37-33-39-48(3,4)41-43(50)42-49(5,6)40-34-38-47-45(52)36-32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h43,50H,7-42H2,1-6H3;2*1H"
