1-undecylpyridinium bromide,1-dodecylpyridinium bromide,1-tridecylpyridinium bromide,1-tetradecylpyridinium bromide,1-pentadecylpyridinium bromide,1-hexadecylpyridinium bromide,4-dodecyl-1-methylpyridinium iodide,"4-(9,9-dimethyldecyl)-1-methylpyridinium iodide",4-(7-ethylnonyl)-1-methylpyridinium iodide,4-dodecyl-1-ethylpyridinium iodide,4-dodecyl-1-propylpyridinium iodide,4-dodecyl-1-isopropylpyridinium iodide,"N,N,N-trimethylhexadecan-1-aminium bromide","N,N,N-trimethyltetradecan-1-aminium bromide","N,N,N-trimethyldodecan-1-aminium bromide","N-benzyl-N,N-dimethylhexadecan-1-aminium chloride","N-benzyl-N,N-dimethyltetradecan-1-aminium chloride","N-benzyl-N,N-dimethyldodecan-1-aminium chloride","N-benzyl-N,N-dimethyltetradecan-1-aminium bromide","N,N,N-trimethylhexan-1-aminium bromide","N,N,N-trimethyloctan-1-aminium bromide","N,N,N-trimethyldecan-1-aminium bromide","N-ethyl-N,N-dimethyldodecan-1-aminium bromide","N-ethyl-N,N-dimethyltetradecan-1-aminium bromide","N-dodecyl-N,N-dimethylbenzenaminium bromide","N,N-dimethyl-N-tetradecylbenzenaminium bromide","N-hexadecyl-N,N-dimethylbenzenaminium bromide","N-(2-hydroxyethyl)-N,N-dimethylhexadecan-1-aminium bromide ","N,N-bis(2-hydroxyethyl)-N-methylhexadecan-1-aminium bromide ","N,N,N-tris(2-hydroxyethyl)hexadecan-1-aminium bromide","N-(2-methoxyethyl)-N,N-dimethylhexadecan-1-aminium bromide","N,N-bis(2-methoxyethyl)-N-methylhexadecan-1-aminium bromide","N,N,N-tris(2-methoxyethyl)hexadecan-1-aminium bromide","N,N-dimethyl-N-propylhexadecan-1-aminium bromide","N-methyl-N,N-dipropylhexadecan-1-aminium bromide","N,N,N-tripropylhexadecan-1-aminium bromide","2-hydroxy-N-(2-hydroxyethyl)-N,N-dimethylhexadecan-1aminium chloride","2-hydroxy-N,N-bis(2-hydroxyethyl)-N-methylhexadecan1-aminium chloride ","2-hydroxy-N,N,N-trimethylhexadecan-1-aminium chloride","11,11,12,12,13,14,14,14-octafluoro-N,N,N-trimethyl-13(trifluoromethyl)tetradecan-1-aminium bromide","12,12,13,13,14,14,15,15,15-nonafluoro-N,N,Ntrimethylpentadecan-1-aminium bromide","9,9,10,10,11,11,12,12,13,13,14,14,14-tridecafluoro-N,N,Ntrimethyltetradecan-1-aminium bromide ","7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-heptadecafluoroN,N,N-trimethyltetradecan-1-aminium bromide",1-decylpyridinium chloride,(Z)-4-(dodec-5-enyl)-1-methylpyridinium iodide,4-(dodecan-2-yl)-1-methylpyridinium iodide,"N,N,N-trimethyldecan-1-aminium chloride","N,N,N-triethyltetradecan-1-aminium bromide","N,N,N-tripropyltetradecan-1-aminium bromide","N,N,N-tributyltetradecan-1-aminium bromide"
,"InChI=1S/C17H30N.BrH/c1-2-3-4-5-6-7-8-9-10-12-15-18-16-13-11-14-17-18;/h11,13-14,16-17H,2-10,12,15H2,1H3;1H/q+1;/p-1",,"InChI=1S/C19H34N.BrH/c1-2-3-4-5-6-7-8-9-10-11-12-14-17-20-18-15-13-16-19-20;/h13,15-16,18-19H,2-12,14,17H2,1H3;1H/q+1;/p-1",,"InChI=1S/C21H38N.BrH/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19-22-20-17-15-18-21-22;/h15,17-18,20-21H,2-14,16,19H2,1H3;1H/q+1;/p-1",,,,,,,"InChI=1S/C19H42N.BrH/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(2,3)4;/h5-19H2,1-4H3;1H/q+1;/p-1","InChI=1S/C17H38N.BrH/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18(2,3)4;/h5-17H2,1-4H3;1H/q+1;/p-1","InChI=1S/C15H34N.BrH/c1-5-6-7-8-9-10-11-12-13-14-15-16(2,3)4;/h5-15H2,1-4H3;1H/q+1;/p-1","InChI=1S/C25H46N.ClH/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-20-23-26(2,3)24-25-21-18-17-19-22-25;/h17-19,21-22H,4-16,20,23-24H2,1-3H3;1H/q+1;/p-1","InChI=1S/C23H42N.ClH/c1-4-5-6-7-8-9-10-11-12-13-14-18-21-24(2,3)22-23-19-16-15-17-20-23;/h15-17,19-20H,4-14,18,21-22H2,1-3H3;1H/q+1;/p-1","InChI=1S/C21H38N.ClH/c1-4-5-6-7-8-9-10-11-12-16-19-22(2,3)20-21-17-14-13-15-18-21;/h13-15,17-18H,4-12,16,19-20H2,1-3H3;1H/q+1;/p-1","InChI=1S/C23H42N.BrH/c1-4-5-6-7-8-9-10-11-12-13-14-18-21-24(2,3)22-23-19-16-15-17-20-23;/h15-17,19-20H,4-14,18,21-22H2,1-3H3;1H/q+1;/p-1","InChI=1S/C9H22N.BrH/c1-5-6-7-8-9-10(2,3)4;/h5-9H2,1-4H3;1H/q+1;/p-1","InChI=1S/C11H26N.BrH/c1-5-6-7-8-9-10-11-12(2,3)4;/h5-11H2,1-4H3;1H/q+1;/p-1","InChI=1S/C13H30N.BrH/c1-5-6-7-8-9-10-11-12-13-14(2,3)4;/h5-13H2,1-4H3;1H/q+1;/p-1","InChI=1S/C16H36N.BrH/c1-5-7-8-9-10-11-12-13-14-15-16-17(3,4)6-2;/h5-16H2,1-4H3;1H/q+1;/p-1","InChI=1S/C18H40N.BrH/c1-5-7-8-9-10-11-12-13-14-15-16-17-18-19(3,4)6-2;/h5-18H2,1-4H3;1H/q+1;/p-1",,,,"InChI=1S/C20H44NO.BrH/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-21(2,3)19-20-22;/h22H,4-20H2,1-3H3;1H/q+1;/p-1","InChI=1S/C21H46NO2.BrH/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-22(2,18-20-23)19-21-24;/h23-24H,3-21H2,1-2H3;1H/q+1;/p-1",,,,,"InChI=1S/C21H46N.BrH/c1-5-7-8-9-10-11-12-13-14-15-16-17-18-19-21-22(3,4)20-6-2;/h5-21H2,1-4H3;1H/q+1;/p-1",,"InChI=1S/C25H54N.BrH/c1-5-9-10-11-12-13-14-15-16-17-18-19-20-21-25-26(22-6-2,23-7-3)24-8-4;/h5-25H2,1-4H3;1H/q+1;/p-1",,,"InChI=1S/C19H42NO.ClH/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-19(21)18-20(2,3)4;/h19,21H,5-18H2,1-4H3;1H/q+1;/p-1",,,,,"InChI=1S/C15H26N.ClH/c1-2-3-4-5-6-7-8-10-13-16-14-11-9-12-15-16;/h9,11-12,14-15H,2-8,10,13H2,1H3;1H/q+1;/p-1",,,"InChI=1S/C13H30N.ClH/c1-5-6-7-8-9-10-11-12-13-14(2,3)4;/h5-13H2,1-4H3;1H/q+1;/p-1","InChI=1S/C20H44N.BrH/c1-5-9-10-11-12-13-14-15-16-17-18-19-20-21(6-2,7-3)8-4;/h5-20H2,1-4H3;1H/q+1;/p-1",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
