identifier,AW_ST_CMC,C20,pC20,SMILES,Temp_Celsius,source_doi,reference_doi,InChI,Molecular_Weight,CMC,pCMC,Area_min,Gamma_max
iia,25.0,0.005,2.3,CCCCCCCCCCCCOC(=O)[N+](CC)(CC)CC.[I-],25.0,10.3139/113.110437,,"InChI=1S/C19H40NO2.HI/c1-5-9-10-11-12-13-14-15-16-17-18-22-19(21)20(6-2,7-3)8-4;/h5-18H2,1-4H3;1H/q+1;/p-1",441.43800000000005,6.3e-06,5.200659450546418,1.278,1.3e-06
IIb,33.0,0.00447,2.36,CCCCCCCCCCCCCCCCOC(=O)[N+](CC)(CC)CC.[I-],25.0,10.3139/113.110437,,"InChI=1S/C23H48NO2.HI/c1-5-9-10-11-12-13-14-15-16-17-18-19-20-21-22-26-23(25)24(6-2,7-3)8-4;/h5-22H2,1-4H3;1H/q+1;/p-1",497.5460000000001,5.5e-06,5.259637310505756,1.166,1.42e-06
IIc,35.0,0.0044,2.39,CCCCCCCCCCCCCCCCCCOC(=O)[N+](CC)(CC)CC.[I-],25.0,10.3139/113.110437,,"InChI=1S/C25H52NO2.HI/c1-5-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-28-25(27)26(6-2,7-3)8-4;/h5-24H2,1-4H3;1H/q+1;/p-1",525.6000000000001,5.15e-06,5.288192770958809,1.107,1.5e-06
