identifier,CMC,Pi_CMC,AW_ST_CMC,source_doi,reference_doi,SMILES,Temp_Celsius,Molecular_Weight,InChI,Gamma_max,Area_min,pC20,C20,pCMC
E9N8,2.82e-05,35.3,37,10.1007/s11743-015-1749-8,,CCCCCCCCCC(=O)OCCC[N+](C)(C)CCCN(CCCCCCCC)CCC[N+](C)(C)CCCOC(=O)CCCCCCCCC.[Cl-].[Cl-],25.0,797.1349999999998,"InChI=1S/C44H91N3O4.2ClH/c1-8-11-14-17-20-22-25-32-43(48)50-41-30-39-46(4,5)37-28-35-45(34-27-24-19-16-13-10-3)36-29-38-47(6,7)40-31-42-51-44(49)33-26-23-21-18-15-12-9-2;;/h8-42H2,1-7H3;2*1H/q+2;;/p-2",1.1399999999999999e-06,1.46042,6.1,7.943282347242822e-07,4.549750891680639
E9N6,5.96e-05,33.3,39,10.1007/s11743-015-1749-8,,CCCCCCCCCC(=O)OCCC[N+](C)(C)CCCN(CCCCCC)CCC[N+](C)(C)CCCOC(=O)CCCCCCCCC.[Cl-].[Cl-],25.0,769.0809999999999,"InChI=1S/C42H87N3O4.2ClH/c1-8-11-14-17-19-21-23-30-41(46)48-39-28-37-44(4,5)35-26-33-43(32-25-16-13-10-3)34-27-36-45(6,7)38-29-40-49-42(47)31-24-22-20-18-15-12-9-2;;/h8-40H2,1-7H3;2*1H/q+2;;/p-2",1.02e-06,1.62628,5.73,1.8620871366628656e-06,4.2247537402597635
E9N5,0.000282,36.3,36,10.1007/s11743-015-1749-8,,CCCCCCCCCC(=O)OCCC[N+](C)(C)CCCN(CCCCC)CCC[N+](C)(C)CCCOC(=O)CCCCCCCCC.[Cl-].[Cl-],25.0,755.0539999999999,"InChI=1S/C41H85N3O4.2ClH/c1-8-11-14-16-18-20-22-29-40(45)47-38-27-36-43(4,5)34-25-32-42(31-24-13-10-3)33-26-35-44(6,7)37-28-39-48-41(46)30-23-21-19-17-15-12-9-2;;/h8-39H2,1-7H3;2*1H/q+2;;/p-2",9.34e-07,1.77804,5.7,1.9952623149688787e-06,3.549750891680639
E9N4,0.000708,34.3,38,10.1007/s11743-015-1749-8,,CCCCCCCCCC(=O)OCCC[N+](C)(C)CCCN(CCCC)CCC[N+](C)(C)CCCOC(=O)CCCCCCCCC.[Cl-].[Cl-],25.0,741.0269999999999,"InChI=1S/C40H83N3O4.2ClH/c1-8-11-14-16-18-20-22-28-39(44)46-37-26-35-42(4,5)33-24-31-41(30-13-10-3)32-25-34-43(6,7)36-27-38-47-40(45)29-23-21-19-17-15-12-9-2;;/h8-38H2,1-7H3;2*1H/q+2;;/p-2",8.729999999999999e-07,1.90159,5.31,4.897788193684467e-06,3.149966742310231
E11N8,1.78e-05,36.3,36,10.1007/s11743-015-1749-8,,CCCCCCCCCCCC(=O)OCCC[N+](C)(C)CCCN(CCCCCCCC)CCC[N+](C)(C)CCCOC(=O)CCCCCCCCCCC.[Cl-].[Cl-],25.0,853.2429999999995,"InChI=1S/C48H99N3O4.2ClH/c1-8-11-14-17-20-22-24-26-29-36-47(52)54-45-34-43-50(4,5)41-32-39-49(38-31-28-19-16-13-10-3)40-33-42-51(6,7)44-35-46-55-48(53)37-30-27-25-23-21-18-15-12-9-2;;/h8-46H2,1-7H3;2*1H/q+2;;/p-2",1.1800000000000001e-06,1.40184,6.3,5.011872336272725e-07,4.749579997691106
E11N6,4.47e-05,34.3,38,10.1007/s11743-015-1749-8,,CCCCCCCCCCCC(=O)OCCC[N+](C)(C)CCCN(CCCCCC)CCC[N+](C)(C)CCCOC(=O)CCCCCCCCCCC.[Cl-].[Cl-],25.0,825.1889999999996,"InChI=1S/C46H95N3O4.2ClH/c1-8-11-14-17-19-21-23-25-27-34-45(50)52-43-32-41-48(4,5)39-30-37-47(36-29-16-13-10-3)38-31-40-49(6,7)42-33-44-53-46(51)35-28-26-24-22-20-18-15-12-9-2;;/h8-44H2,1-7H3;2*1H/q+2;;/p-2",1.09e-06,1.5193,5.83,1.479108388168207e-06,4.349692476868063
E11N5,0.00015,37.3,35,10.1007/s11743-015-1749-8,,CCCCCCCCCCCC(=O)OCCC[N+](C)(C)CCCN(CCCCC)CCC[N+](C)(C)CCCOC(=O)CCCCCCCCCCC.[Cl-].[Cl-],25.0,811.1619999999997,"InChI=1S/C45H93N3O4.2ClH/c1-8-11-14-16-18-20-22-24-26-33-44(49)51-42-31-40-47(4,5)38-29-36-46(35-28-13-10-3)37-30-39-48(6,7)41-32-43-52-45(50)34-27-25-23-21-19-17-15-12-9-2;;/h8-43H2,1-7H3;2*1H/q+2;;/p-2",9.45e-07,1.75793,6.2,6.30957344480193e-07,3.8239087409443187
E11N4,0.000447,35.3,37,10.1007/s11743-015-1749-8,,CCCCCCCCCCCC(=O)OCCC[N+](C)(C)CCCN(CCCC)CCC[N+](C)(C)CCCOC(=O)CCCCCCCCCCC.[Cl-].[Cl-],25.0,797.1349999999996,"InChI=1S/C44H91N3O4.2ClH/c1-8-11-14-16-18-20-22-24-26-32-43(48)50-41-30-39-46(4,5)37-28-35-45(34-13-10-3)36-29-38-47(6,7)40-31-42-51-44(49)33-27-25-23-21-19-17-15-12-9-2;;/h8-42H2,1-7H3;2*1H/q+2;;/p-2",9.06e-07,1.8329,5.61,2.4547089156850284e-06,3.3496924768680634
