identifier,AW_ST_CMC,pC20,SMILES,reference_doi,Temp_Celsius,source_doi,method,InChI,Molecular_Weight,CMC,pCMC,Area_min,Gamma_max,C20
C14MHGPB,35.62,3.17,CCCCCCCCCCCCCC[N+](C)(CCO)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Br-],,25,10.1016/j.colsurfa.2014.05.042,tensiometry,"InChI=1S/C26H54N2O7.BrH/c1-3-4-5-6-7-8-9-10-11-12-13-14-17-28(2,19-20-29)18-15-16-27-26(35)25(34)24(33)23(32)22(31)21-30;/h22-25,29-34H,3-21H2,1-2H3;1H/t22-,23-,24+,25-,28?;/m1./s1",587.6370000000006,0.008140000000000001,2.089375595110799,1.235,1.345e-06,0.0006760829753919819
C12MHGPB,29.6,3.69,CCCCCCCCCCCC[N+](C)(CCO)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Br-],,25,10.1016/j.colsurfa.2014.05.042,tensiometry,"InChI=1S/C24H50N2O7.BrH/c1-3-4-5-6-7-8-9-10-11-12-15-26(2,17-18-27)16-13-14-25-24(33)23(32)22(31)21(30)20(29)19-28;/h20-23,27-32H,3-19H2,1-2H3;1H/t20-,21-,22+,23-,26?;/m1./s1",559.5830000000005,0.0016699999999999998,2.7772835288524167,0.7190000000000001,2.132e-06,0.00020417379446695296
C10MHGPB,28.23,4.06,CCCCCCCCCC[N+](C)(CCO)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Br-],,25,10.1016/j.colsurfa.2014.05.042,tensiometry,"InChI=1S/C22H46N2O7.BrH/c1-3-4-5-6-7-8-9-10-13-24(2,15-16-25)14-11-12-23-22(31)21(30)20(29)19(28)18(27)17-26;/h18-21,25-30H,3-17H2,1-2H3;1H/t18-,19-,20+,21-,24?;/m1./s1",531.5290000000005,0.00067,3.1739251972991736,0.691,2.403e-06,8.709635899560814e-05
C14DGPBa,30.26,4.16,CCCCCCCCCCCCCC[N+](C)(C)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Br-],10.1016/j.colsurfa.2013.08.009,25,10.1016/j.colsurfa.2014.05.042,tensiometry,"InChI=1S/C25H52N2O6.BrH/c1-4-5-6-7-8-9-10-11-12-13-14-15-18-27(2,3)19-16-17-26-25(33)24(32)23(31)22(30)21(29)20-28;/h21-24,28-32H,4-20H2,1-3H3;1H/t21-,22-,23+,24-;/m1./s1",557.6110000000001,0.0007,3.154901959985743,0.835,1.991e-06,6.918309709189363e-05
C12DGPBa,28.36,3.69,CCCCCCCCCCCC[N+](C)(C)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Br-],10.1016/j.colsurfa.2013.08.009,25,10.1016/j.colsurfa.2014.05.042,tensiometry,"InChI=1S/C23H48N2O6.BrH/c1-4-5-6-7-8-9-10-11-12-13-16-25(2,3)17-14-15-24-23(31)22(30)21(29)20(28)19(27)18-26;/h19-22,26-30H,4-18H2,1-3H3;1H/t19-,20-,21+,22-;/m1./s1",529.557,0.00475,2.3233063903751336,1.14,1.449e-06,0.00020417379446695296
