identifier,SMILES,Temp_Celsius,source_doi,reference_doi,method,InChI,Molecular_Weight,CMC,pCMC
C3(LA)2,CCCCCCCCCCCC(=O)NC(CCCNC(N)=[NH2+])C(=O)NCCCNC(=O)C(CCCNC(N)=[NH2+])NC(=O)CCCCCCCCCCC.[Cl-].[Cl-],25.0,10.1021/la960301f,,tensiometry,"InChI=1S/C39H78N10O4.2ClH/c1-3-5-7-9-11-13-15-17-19-26-34(50)48-32(24-21-28-46-38(40)41)36(52)44-30-23-31-45-37(53)33(25-22-29-47-39(42)43)49-35(51)27-20-18-16-14-12-10-8-6-4-2;;/h32-33H,3-31H2,1-2H3,(H,44,52)(H,45,53)(H,48,50)(H,49,51)(H4,40,41,46)(H4,42,43,47);2*1H",824.0409999999997,5.2e-06,5.2839966563652006
C6(LA)2,CCCCCCCCCCCC(=O)NC(CCCNC(N)=[NH2+])C(=O)NCCCCCCNC(=O)C(CCCNC(N)=[NH2+])NC(=O)CCCCCCCCCCC.[Cl-].[Cl-],25.0,10.1021/la960301f,,tensiometry,"InChI=1S/C42H84N10O4.2ClH/c1-3-5-7-9-11-13-15-17-21-29-37(53)51-35(27-25-33-49-41(43)44)39(55)47-31-23-19-20-24-32-48-40(56)36(28-26-34-50-42(45)46)52-38(54)30-22-18-16-14-12-10-8-6-4-2;;/h35-36H,3-34H2,1-2H3,(H,47,55)(H,48,56)(H,51,53)(H,52,54)(H4,43,44,49)(H4,45,46,50);2*1H",866.1219999999995,5.5e-05,4.259637310505756
C9(LA)2,CCCCCCCCCCCC(=O)NC(CCCNC(N)=[NH2+])C(=O)NCCCCCCCCCNC(=O)C(CCCNC(N)=[NH2+])NC(=O)CCCCCCCCCCC.[Cl-].[Cl-],25.0,10.1021/la960301f,,tensiometry,"InChI=1S/C45H90N10O4.2ClH/c1-3-5-7-9-11-13-16-20-24-32-40(56)54-38(30-28-36-52-44(46)47)42(58)50-34-26-22-18-15-19-23-27-35-51-43(59)39(31-29-37-53-45(48)49)55-41(57)33-25-21-17-14-12-10-8-6-4-2;;/h38-39H,3-37H2,1-2H3,(H,50,58)(H,51,59)(H,54,56)(H,55,57)(H4,46,47,52)(H4,48,49,53);2*1H",908.2029999999993,3.2e-06,5.494850021680094
