identifier,AW_ST_CMC,Area_min,source_doi,reference_doi,Temp_Celsius,SMILES,method,CMC,pCMC,Molecular_Weight,InChI
C12–C12–C12PB,,,10.1039/c3sm50916h,,25,CCCCCCCCCCCC[N+]1(CCCCCCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],fluorimetry,6.6e-05,4.180456064458132,807.026,"InChI=1S/C44H90N2.2BrH/c1-3-5-7-9-11-13-17-21-25-29-37-45(41-33-34-42-45)39-31-27-23-19-15-16-20-24-28-32-40-46(43-35-36-44-46)38-30-26-22-18-14-12-10-8-6-4-2;;/h3-44H2,1-2H3;2*1H/q+2;;/p-2"
C12–C14–C12PB,,,10.1039/c3sm50916h,,25,CCCCCCCCCCCC[N+]1(CCCCCCCCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],fluorimetry,3.5999999999999994e-05,4.443697499232713,835.0799999999998,"InChI=1S/C46H94N2.2BrH/c1-3-5-7-9-11-13-19-23-27-31-39-47(43-35-36-44-47)41-33-29-25-21-17-15-16-18-22-26-30-34-42-48(45-37-38-46-48)40-32-28-24-20-14-12-10-8-6-4-2;;/h3-46H2,1-2H3;2*1H/q+2;;/p-2"
C12–C14–C12PB,,,10.1039/c3sm50916h,,25,CCCCCCCCCCCC[N+]1(CCCCCCCCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],fluorimetry,,,835.0799999999998,"InChI=1S/C46H94N2.2BrH/c1-3-5-7-9-11-13-19-23-27-31-39-47(43-35-36-44-47)41-33-29-25-21-17-15-16-18-22-26-30-34-42-48(45-37-38-46-48)40-32-28-24-20-14-12-10-8-6-4-2;;/h3-46H2,1-2H3;2*1H/q+2;;/p-2"
C12–C16–C12PB,,,10.1039/c3sm50916h,,25,CCCCCCCCCCCC[N+]1(CCCCCCCCCCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],fluorimetry,1.9e-05,4.721246399047171,863.1339999999997,"InChI=1S/C48H98N2.2BrH/c1-3-5-7-9-11-13-21-25-29-33-41-49(45-37-38-46-49)43-35-31-27-23-19-17-15-16-18-20-24-28-32-36-44-50(47-39-40-48-50)42-34-30-26-22-14-12-10-8-6-4-2;;/h3-48H2,1-2H3;2*1H/q+2;;/p-2"
C12–C16–C12PB,,,10.1039/c3sm50916h,,25,CCCCCCCCCCCC[N+]1(CCCCCCCCCCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],fluorimetry,,,863.1339999999997,"InChI=1S/C48H98N2.2BrH/c1-3-5-7-9-11-13-21-25-29-33-41-49(45-37-38-46-49)43-35-31-27-23-19-17-15-16-18-20-24-28-32-36-44-50(47-39-40-48-50)42-34-30-26-22-14-12-10-8-6-4-2;;/h3-48H2,1-2H3;2*1H/q+2;;/p-2"
C12–C3–C12PB,,,10.1039/c3sm50916h,,15,CCCCCCCCCCCC[N+]1(CCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.0006,3.2218487496163566,680.7830000000006,"InChI=1S/C35H72N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-28-36(30-23-24-31-36)34-27-35-37(32-25-26-33-37)29-22-20-18-16-14-12-10-8-6-4-2;;/h3-35H2,1-2H3;2*1H/q+2;;/p-2"
C12–C3–C12PB,,,10.1039/c3sm50916h,,20,CCCCCCCCCCCC[N+]1(CCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00063,3.2006594505464183,680.7830000000006,"InChI=1S/C35H72N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-28-36(30-23-24-31-36)34-27-35-37(32-25-26-33-37)29-22-20-18-16-14-12-10-8-6-4-2;;/h3-35H2,1-2H3;2*1H/q+2;;/p-2"
C12–C3–C12PB,,,10.1039/c3sm50916h,,25,CCCCCCCCCCCC[N+]1(CCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00066,3.1804560644581312,680.7830000000006,"InChI=1S/C35H72N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-28-36(30-23-24-31-36)34-27-35-37(32-25-26-33-37)29-22-20-18-16-14-12-10-8-6-4-2;;/h3-35H2,1-2H3;2*1H/q+2;;/p-2"
C12–C3–C12PB,,,10.1039/c3sm50916h,,30,CCCCCCCCCCCC[N+]1(CCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.0007,3.154901959985743,680.7830000000006,"InChI=1S/C35H72N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-28-36(30-23-24-31-36)34-27-35-37(32-25-26-33-37)29-22-20-18-16-14-12-10-8-6-4-2;;/h3-35H2,1-2H3;2*1H/q+2;;/p-2"
C12–C3–C12PB,,,10.1039/c3sm50916h,,35,CCCCCCCCCCCC[N+]1(CCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00078,3.1079053973095196,680.7830000000006,"InChI=1S/C35H72N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-28-36(30-23-24-31-36)34-27-35-37(32-25-26-33-37)29-22-20-18-16-14-12-10-8-6-4-2;;/h3-35H2,1-2H3;2*1H/q+2;;/p-2"
