identifier,CMC M,SMILES,Temp_Celsius,source_doi,reference_doi,method
C3(LA)2,5.2e-06,CCCCCCCCCCCC(NC(C(NCCCNC(C(CCCNC(N)=[NH2+])NC(CCCCCCCCCCC)=O)=O)=O)CCCNC(N)=[NH2+])=O.[Cl-].[Cl-],25.0,10.1021/la960301f,tensiometry
C6(LA)2,5.5e-05,CCCCCCCCCCCC(NC(C(NCCCCCCNC(C(CCCNC(N)=[NH2+])NC(CCCCCCCCCCC)=O)=O)=O)CCCNC(N)=[NH2+])=O.[Cl-].[Cl-],25.0,10.1021/la960301f,tensiometry
C9(LA)2,3.2e-06,CCCCCCCCCCCC(NC(C(NCCCCCCCCCNC(C(CCCNC(N)=[NH2+])NC(CCCCCCCCCCC)=O)=O)=O)CCCNC(N)=[NH2+])=O.[Cl-].[Cl-],25.0,10.1021/la960301f,tensiometry
